Sample Number,Sample Date,Sample Time,Sample Site,Sample class,Residual Free Chlorine (mg/L),Turbidity (NTU),Fluoride (mg/L),Coliform (Quanti-Tray) (MPN /100mL),E.coli(Quanti-Tray) (MPN/100mL)
202127274,8/28/21,9:20,1SCL1,Operational,0.69,0.24,0.77,<1,<1
202128806,9/11/21,11:29,1SCL1,Operational,0.81,0.17,0.77,<1,<1
202129310,9/15/21,9:27,1SCL1,Operational,0.83,0.18,0.77,<1,<1
202130281,9/23/21,10:31,1SCL1,Operational,0.76,0.13,0.77,<1,<1
202133592,10/23/21,8:26,1SCH3,Operational,0.71,0.14,0.77,<1,<1
202133593,10/23/21,8:32,1SCL1,Operational,1.01,0.18,0.77,<1,<1
202134300,10/30/21,11:34,1SCL1,Operational,0.92,0.11,0.77,<1,<1
202134437,10/31/21,9:42,1SCH3,Operational,0.81,0.1,0.77,<1,<1
202134438,10/31/21,9:50,1SCL1,Operational,0.94,0.12,0.77,<1,<1
202228962,10/11/22,10:49,30150,Compliance,0.74,0.28,0.77,<1,<1
202228996,10/11/22,9:17,1SCH3,Operational,0.61,<0.10,0.77,<1,<1
202229221,10/13/22,10:51,1SCL1,Operational,0.76,0.2,0.77,<1,<1
202229428,10/15/22,10:12,1SCH3,Operational,0.62,0.17,0.77,<1,<1
202229501,10/16/22,10:28,1SCL1,Operational,0.82,0.22,0.77,<1,<1
202236193,12/26/22,11:22,1SCH3,Operational,0.69,0.94,0.77,<1,<1
202236614,12/31/22,10:01,1SCH3,Operational,0.6,1,0.77,<1,<1
202300060,1/1/23,10:11,1S03,Operational,0.51,0.89,0.77,<1,<1
202300061,1/1/23,8:59,1S03A,Operational,0.73,0.91,0.77,<1,<1
202300062,1/1/23,9:41,1S03B,Operational,0.61,0.88,0.77,<1,<1
202300063,1/1/23,10:32,1SCH3,Operational,0.6,0.96,0.77,<1,<1
202300206,1/3/23,8:50,46150,Compliance,0.49,1,0.77,<1,<1
202300225,1/3/23,8:45,10750,Compliance,0.75,0.99,0.77,<1,<1
202300235,1/3/23,11:02,3SC26,Operational,0.52,0.98,0.77,<1,<1
202300431,1/5/23,10:16,1S03B,Operational,0.77,0.91,0.77,<1,<1
202300844,1/10/23,9:32,1S03B,Operational,0.72,0.88,0.77,<1,<1
202301214,1/14/23,10:00,1S03B,Operational,0.8,0.92,0.77,<1,<1
202301280,1/15/23,11:38,1SCH3,Operational,0.73,0.96,0.77,<1,<1
202301281,1/15/23,11:44,1SCL1,Operational,0.7,0.97,0.77,<1,<1
202301774,1/20/23,10:32,1S03A,Operational,0.71,0.87,0.77,<1,<1
202301883,1/21/23,9:29,1S03A,Operational,0.99,0.79,0.77,<1,<1
202301886,1/21/23,12:08,1SCL1,Operational,0.62,0.77,0.77,<1,<1
202302916,2/2/23,9:50,1SCHA,Operational,0.46,0.73,0.77,<1,<1
202303882,2/12/23,8:07,1S03,Operational,0.62,0.75,0.77,<1,<1
202303924,2/13/23,8:43,1S03B,Operational,0.9,0.7,0.77,<1,<1
202304519,2/19/23,9:14,1SCH3,Operational,0.51,0.12,0.77,<1,<1
202305219,2/27/23,8:58,1SCH3,Operational,0.65,0.1,0.77,<1,<1
202306441,3/13/23,8:07,1SCH3,Operational,0.61,0.12,0.77,<1,<1
202306552,3/14/23,10:37,1SCH3,Operational,0.64,0.11,0.77,<1,<1
202307630,3/27/23,7:53,1SCL1,Operational,0.68,0.43,0.77,<1,<1
202311515,5/5/23,7:46,1SCL1,Operational,0.67,0.45,0.77,<1,<1
202311656,5/6/23,10:14,1SCL1,Operational,0.77,0.46,0.77,<1,<1
202311878,5/9/23,7:50,1SCL1,Operational,0.62,0.36,0.77,<1,<1
202312031,5/10/23,9:29,1SCL1,Operational,0.69,0.33,0.77,<1,<1
202312367,5/14/23,10:39,1SCL1,Operational,0.65,0.35,0.77,<1,<1
202312745,5/18/23,10:53,1SCL1,Operational,0.66,0.38,0.77,<1,<1
202401441,1/17/24,7:40,1S03B,Operational,0.87,1.01,0.77,<1,<1
202401442,1/17/24,9:41,1SCH3,Operational,0.84,1.03,0.77,<1,<1
14569,6/7/24,10:21,1S03A,Operational,0.92,1.05,0.77,<1,<1
201506626,3/24/15,10:56,1S03A,Operational,0.66,1.28,0.77,<1,<1
201506712,3/25/15,10:01,1S07,Operational,0.58,1.33,0.77,<1,<1
201507452,4/3/15,12:16,1S04,Operational,0.66,1.26,0.77,<1,<1
201510796,5/10/15,10:57,1S03B,Operational,0.79,1.13,0.77,<1,<1
201511666,5/20/15,9:06,1SCL1,Operational,0.79,0.82,0.77,<1,<1
201511673,5/20/15,9:21,1SCH4,Operational,0.42,0.74,0.77,<1,<1
201511846,5/22/15,8:49,1SCL1,Operational,0.91,0.5,0.77,<1,<1
201512155,5/26/15,10:06,1SCL1,Operational,0.8,0.47,0.77,<1,<1
201512244,5/27/15,8:41,1SCL1,Operational,0.92,0.59,0.77,<1,<1
201512428,5/29/15,8:35,1SCL1,Operational,0.96,0.47,0.77,<1,<1
201512507,5/30/15,11:15,1S04,Operational,0.64,0.91,0.77,<1,<1
201512508,5/30/15,10:38,1S07,Operational,0.62,0.99,0.77,<1,<1
201512580,5/31/15,11:00,1S04,Operational,0.64,0.94,0.77,<1,<1
201512581,5/31/15,11:00,1S07,Operational,0.63,0.85,0.77,<1,<1
201512583,5/31/15,10:35,1S03B,Operational,0.73,0.94,0.77,<1,<1
201512742,6/2/15,9:45,40350,Compliance,0.15,0.85,0.77,<1,<1
201523131,9/17/15,12:11,1SCL1,Operational,0.95,0.24,0.77,<1,<1
201524201,9/28/15,11:15,1SCL1,Operational,0.95,0.17,0.77,<1,<1
201525088,10/7/15,9:37,1SCH4,Operational,0.5,0.24,0.77,<1,<1
201528518,11/12/15,10:10,1SCL1,Operational,1.07,0.243,0.77,<1,<1
201528819,11/15/15,9:58,1SCL1,Operational,1.1,0.19,0.77,<1,<1
201529847,11/26/15,12:06,1SCL1,Operational,0.96,0.26,0.77,<1,<1
201530742,12/6/15,9:33,1SCL1,Operational,0.85,0.6,0.77,<1,<1
201633440,1/6/16,12:34,1SCL1,Operational,1.14,0.39,0.77,<1,<1
201634555,1/18/16,8:39,1SCL1,Operational,0.78,0.43,0.77,<1,<1
201634628,1/19/16,9:55,1SCL1,Operational,0.8,0.6,0.77,<1,<1
201635205,1/25/16,13:22,1SCL1,Operational,0.73,0.4,0.77,<1,<1
201635940,2/2/16,10:49,1SCL1,Operational,0.88,0.27,0.77,<1,<1
201636159,2/4/16,11:28,1SCL1,Operational,0.77,0.41,0.77,<1,<1
201636954,2/12/16,10:41,1SCL1,Operational,0.71,0.2,0.77,<1,<1
201638834,3/3/16,10:50,1SCL1,Operational,0.87,0.33,0.77,<1,<1
201638926,3/4/16,10:14,1SCL1,Operational,0.94,0.31,0.77,<1,<1
201640796,3/22/16,10:07,1SCL1,Operational,0.83,0.14,0.77,<1,<1
201641396,3/28/16,12:24,1SCL1,Operational,0.83,0.11,0.77,<1,<1
201641930,4/2/16,9:45,1SCL1,Operational,0.86,0.29,0.77,<1,<1
201642190,4/5/16,10:09,1SCL1,Operational,0.89,0.13,0.77,<1,<1
201643076,4/13/16,12:26,1SCL1,Operational,0.81,0.13,0.77,<1,<1
201643309,4/15/16,12:06,1SCH3,Operational,0.71,<0.10,0.77,<1,<1
201643591,4/18/16,12:37,1SCL1,Operational,0.72,0.11,0.77,<1,<1
201643814,4/20/16,11:26,1SCL1,Operational,0.83,0.1,0.77,<1,<1
201644211,4/24/16,8:30,1SCH3,Operational,0.71,0.15,0.77,<1,<1
201646832,5/20/16,11:41,1SCL1,Operational,0.94,0.17,0.77,<1,<1
201647070,5/23/16,11:33,1SCL1,Operational,0.86,0.15,0.77,<1,<1
201647484,5/27/16,12:13,1SCL1,Operational,0.92,0.19,0.77,<1,<1
201649798,6/17/16,10:16,1SCL1,Operational,0.9,0.29,0.77,<1,<1
201650700,6/25/16,9:13,1SCL1,Operational,0.79,<0.10,0.77,<1,<1
201651213,6/30/16,9:26,1SCL1,Operational,0.87,0.21,0.77,<1,<1
201651695,7/5/16,11:41,1SCL1,Operational,0.83,0.17,0.77,<1,<1
201652314,7/11/16,9:30,1SCL1,Operational,0.91,<0.10,0.77,<1,<1
201653274,7/19/16,11:01,1SCL1,Operational,0.87,<0.10,0.77,<1,<1
201653399,7/20/16,11:46,1SCL1,Operational,0.83,0.12,0.77,<1,<1
201653981,7/25/16,8:42,1SCL1,Operational,0.93,0.2,0.77,<1,<1
201655674,8/9/16,11:46,33450,Compliance,0.55,0.2,0.77,<1,<1
201655675,8/9/16,10:53,33950,Compliance,0.51,0.62,0.77,<1,<1
201665454,11/11/16,9:01,1SCH3,Operational,0.72,0.13,0.77,<1,<1
201666041,11/17/16,10:19,1SCH3,Operational,0.78,0.16,0.77,<1,<1
201668976,12/18/16,11:20,1SCH3,Operational,0.73,0.12,0.77,<1,<1
201700515,1/5/17,11:18,1SCH3,Operational,0.62,<0.10,0.77,<1,<1
201700859,1/9/17,11:44,1SCH3,Operational,0.75,0.2,0.77,<1,<1
201702161,1/22/17,10:02,1S03A,Operational,0.91,0.73,0.77,<1,<1
201702950,1/30/17,11:34,1SCH3,Operational,0.8,<0.10,0.77,<1,<1
201704661,2/17/17,9:40,1SCL1,Operational,0.73,0.1,0.77,<1,<1
201704911,2/20/17,10:55,1SCL1,Operational,0.63,<0.10,0.77,<1,<1
201800612,1/7/18,8:48,1SCH3,Operational,0.63,0.89,0.77,<1,<1
201800685,1/7/18,10:55,10250,Compliance,0.73,0.89,0.77,<1,<1
201801217,1/13/18,11:58,1S03A,Operational,0.86,0.89,0.77,<1,<1
201801218,1/13/18,11:22,1S03B,Operational,0.66,0.9,0.77,<1,<1
201801219,1/13/18,9:41,1SCL1,Operational,0.72,0.93,0.77,<1,<1
201801323,1/14/18,8:29,1SCH3,Operational,0.56,0.9,0.77,<1,<1
201802425,1/25/18,10:10,1S03,Operational,0.69,0.92,0.77,<1,<1
201802428,1/25/18,10:40,1SCL1,Operational,0.65,0.95,0.77,<1,<1
201802913,1/30/18,11:15,1S03A,Operational,0.74,0.92,0.77,<1,<1
201802915,1/30/18,9:03,1SCL1,Operational,0.62,0.95,0.77,<1,<1
201802916,1/30/18,8:52,1SCH3,Operational,0.68,0.95,0.77,<1,<1
201803023,1/31/18,11:50,1S03,Operational,0.75,0.88,0.77,<1,<1
201803026,1/31/18,12:25,1SCL1,Operational,0.65,0.93,0.77,<1,<1
201803027,1/31/18,12:10,1SCH3,Operational,0.66,0.87,0.77,<1,<1
201803130,2/1/18,11:46,1S03A,Operational,0.79,0.94,0.77,<1,<1
201803435,2/4/18,8:51,1SCL1,Operational,0.73,0.87,0.77,<1,<1
201803510,2/5/18,8:39,1S03,Operational,0.79,0.87,0.77,<1,<1
201803722,2/6/18,10:03,1S07,Operational,0.7,0.85,0.77,<1,<1
201803725,2/6/18,10:33,1S03B,Operational,0.75,0.9,0.77,<1,<1
201803727,2/6/18,9:28,1SCH3,Operational,0.7,0.86,0.77,<1,<1
201803728,2/6/18,9:27,15150,Compliance,0.55,0.95,0.77,<1,<1
201803733,2/6/18,9:13,31850,Compliance,0.46,0.87,0.77,<1,<1
201803734,2/6/18,10:12,32350,Compliance,0.54,0.94,0.77,<1,<1
201803735,2/6/18,11:10,33450,Compliance,0.52,0.9,0.77,<1,<1
201803736,2/6/18,10:30,33950,Compliance,0.4,1.46,0.77,<1,<1
201803738,2/6/18,9:59,38250,Compliance,0.42,0.89,0.77,<1,<1
201803739,2/6/18,9:05,39650,Compliance,0.49,0.9,0.77,<1,<1
201803740,2/6/18,10:40,3SC26,Operational,0.64,0.86,0.77,<1,<1
201803741,2/6/18,10:23,44350,Compliance,0.5,0.81,0.77,<1,<1
201803743,2/6/18,11:48,50250,Compliance,0.72,0.87,0.77,<1,<1
201803744,2/6/18,10:04,50750,Compliance,0.56,0.83,0.77,<1,<1
201803745,2/6/18,11:01,50850,Compliance,0.6,0.79,0.77,<1,<1
201803746,2/6/18,10:45,52050,Compliance,0.68,0.71,0.77,<1,<1
201803747,2/6/18,9:26,58650,Compliance,0.44,0.77,0.77,<1,<1
201803850,2/7/18,11:32,1S03A,Operational,0.71,0.8,0.77,<1,<1
201803851,2/7/18,12:12,1S03B,Operational,0.73,0.79,0.77,<1,<1
201803852,2/7/18,11:24,1SCL1,Operational,0.67,0.92,0.77,<1,<1
201803954,2/8/18,11:53,1S03,Operational,0.77,0.82,0.77,<1,<1
201803956,2/8/18,10:44,1S03B,Operational,0.74,0.86,0.77,<1,<1
201803957,2/8/18,11:38,1SCL1,Operational,0.79,0.88,0.77,<1,<1
201803958,2/8/18,11:15,1SCH3,Operational,0.71,1,0.77,<1,<1
201804863,2/17/18,9:19,1SCH3,Operational,0.67,0.96,0.77,<1,<1
201805847,2/27/18,11:03,1S03A,Operational,0.93,1.02,0.77,<1,<1
201805850,2/27/18,9:13,1SCH3,Operational,0.74,1.03,0.77,<1,<1
201805959,2/28/18,12:16,1S03B,Operational,0.85,0.92,0.77,<1,<1
201805960,2/28/18,11:18,1SCL1,Operational,0.68,1.04,0.77,<1,<1
201805961,2/28/18,11:08,1SCH3,Operational,0.68,1.08,0.77,<1,<1
201806293,3/3/18,9:22,1SCL1,Operational,0.74,1.17,0.77,<1,<1
201806459,3/5/18,10:55,1S03,Operational,0.67,1.23,0.77,<1,<1
201806461,3/5/18,10:17,1S03B,Operational,0.87,1.15,0.77,<1,<1
201806463,3/5/18,11:14,1SCH3,Operational,0.71,1.25,0.77,<1,<1
201806555,3/6/18,10:01,1S03A,Operational,0.84,1.21,0.77,<1,<1
201806573,3/6/18,9:04,46250,Compliance,0.39,1.15,0.77,<1,<1
201806578,3/6/18,11:00,79550,Compliance,0.56,1.16,0.77,<1,<1
201806679,3/7/18,10:09,1S03,Operational,0.65,1.1,0.77,<1,<1
201806680,3/7/18,11:06,1S03A,Operational,0.8,1.21,0.77,<1,<1
201806681,3/7/18,10:29,1S03B,Operational,0.78,1.16,0.77,<1,<1
201806682,3/7/18,10:45,1SCL1,Operational,0.66,1.17,0.77,<1,<1
201806792,3/8/18,11:04,1S03A,Operational,0.86,1.19,0.77,<1,<1
201807166,3/12/18,8:53,1SCH3,Operational,0.63,1.12,0.77,<1,<1
201807723,3/17/18,9:55,1S03,Operational,0.63,1.01,0.77,<1,<1
201808108,3/21/18,10:46,1S03,Operational,0.71,0.99,0.77,<1,<1
201808109,3/21/18,10:37,1S03A,Operational,0.8,1.1,0.77,<1,<1
201808110,3/21/18,11:17,1S03B,Operational,0.74,1.07,0.77,<1,<1
201808111,3/21/18,11:24,1SCL1,Operational,0.71,1.12,0.77,<1,<1
201808112,3/21/18,11:10,1SCH3,Operational,0.73,1.11,0.77,<1,<1
201808429,3/24/18,8:47,1S03,Operational,0.74,0.98,0.77,<1,<1
201808430,3/24/18,10:42,1S03A,Operational,0.87,1.06,0.77,<1,<1
201808431,3/24/18,10:08,1S03B,Operational,0.71,1,0.77,<1,<1
201808432,3/24/18,9:15,1SCL1,Operational,0.65,1.05,0.77,<1,<1
201808433,3/24/18,9:06,1SCH3,Operational,0.67,1.02,0.77,<1,<1
201808972,3/29/18,11:53,1SCL1,Operational,0.67,0.83,0.77,<1,<1
201813107,5/5/18,8:55,1S03A,Operational,0.81,0.83,0.77,<1,<1
201813108,5/5/18,9:29,1S03B,Operational,0.85,0.82,0.77,<1,<1
201813109,5/5/18,10:47,1SCL1,Operational,0.68,0.92,0.77,<1,<1
201813110,5/5/18,10:32,1SCH3,Operational,0.64,0.89,0.77,<1,<1
201815088,5/23/18,8:47,1SCL1,Operational,0.87,0.16,0.77,<1,<1
201815200,5/24/18,9:08,1SCL1,Operational,0.77,0.19,0.77,<1,<1
201815678,5/29/18,11:26,1SCL1,Operational,0.67,0.18,0.77,<1,<1
201816299,6/3/18,8:41,1SCL1,Operational,0.78,0.34,0.77,<1,<1
201816476,6/5/18,9:13,11750,Compliance,0.26,0.2,0.77,<1,<1
201817075,6/10/18,8:38,1SCL1,Operational,0.77,0.24,0.77,<1,<1
201818906,6/25/18,9:00,1SCL1,Operational,1.01,0.14,0.77,<1,<1
201821244,7/15/18,8:14,1SCL1,Operational,0.86,0.22,0.77,<1,<1
201821676,7/19/18,11:45,1SCL1,Operational,0.79,0.17,0.77,<1,<1
201822461,7/26/18,8:43,1SCL1,Operational,0.91,0.15,0.77,<1,<1
201823065,8/1/18,11:21,1SCL1,Operational,0.81,<0.10,0.77,<1,<1
201823181,8/2/18,11:14,1SCL1,Operational,0.86,0.1,0.77,<1,<1
201823326,8/3/18,11:15,1SCL1,Operational,0.91,0.12,0.77,<1,<1
201823832,8/7/18,10:41,3SC26,Operational,0.7,0.15,0.77,<1,<1
201823838,8/7/18,10:27,50750,Compliance,0.15,0.54,0.77,<1,<1
201824091,8/10/18,11:37,1SCL1,Operational,0.85,<0.10,0.77,<1,<1
201830479,10/8/18,10:14,1SCH3,Operational,0.79,<0.10,0.77,<1,<1
201831477,10/17/18,11:07,1SCL1,Operational,1.29,0.25,0.77,<1,<1
201831794,10/20/18,8:47,1SCL1,Operational,0.93,<0.10,0.77,<1,<1
201831953,10/22/18,9:19,1SCL1,Operational,0.99,0.13,0.77,<1,<1
201832467,10/26/18,9:24,1SCL1,Operational,1,0.12,0.77,<1,<1
201832681,10/28/18,11:18,1SCL1,Operational,1.13,<0.10,0.77,<1,<1
201832770,10/29/18,9:13,1SCL1,Operational,0.98,0.1,0.77,<1,<1
201832852,10/30/18,9:54,1SCL1,Operational,1.05,0.4,0.77,<1,<1
201833107,11/1/18,11:33,1SCL1,Operational,1.01,0.37,0.77,<1,<1
201835009,11/20/18,10:01,1SCL1,Operational,1.07,0.23,0.77,<1,<1
201835142,11/21/18,9:55,1SCL1,Operational,1.14,0.21,0.77,<1,<1
201835284,11/22/18,8:53,1SCL1,Operational,1.06,0.21,0.77,<1,<1
201838187,12/21/18,9:05,1S03A,Operational,0.87,0.84,0.77,<1,<1
201838188,12/21/18,9:57,1S03B,Operational,0.79,0.79,0.77,<1,<1
201901533,1/15/19,9:21,1SCH3,Operational,0.66,<0.10,0.77,<1,<1
201901967,1/19/19,10:25,1S03,Operational,0.77,0.6,0.77,<1,<1
201901969,1/19/19,9:36,1S03B,Operational,0.8,0.62,0.77,<1,<1
201902452,1/24/19,11:13,1SCL1,Operational,0.88,0.11,0.77,<1,<1
201902941,1/29/19,9:33,1SCL1,Operational,0.66,0.1,0.77,<1,<1
201903743,2/6/19,9:39,1S03B,Operational,0.6,0.82,0.77,<1,<1
201904054,2/9/19,9:07,1SCH3,Operational,0.56,<0.10,0.77,<1,<1
201904055,2/9/19,9:16,1SCL1,Operational,0.74,0.1,0.77,<1,<1
201904828,2/16/19,9:36,1SCH3,Operational,0.56,0.1,0.77,<1,<1
201913525,5/13/19,9:13,1SCL1,Operational,0.83,0.1,0.77,<1,<1
201915520,6/1/19,10:23,1SCL1,Operational,0.74,0.13,0.77,<1,<1
201915715,6/3/19,8:39,1SCL1,Operational,0.85,0.14,0.77,<1,<1
202034441,11/25/20,9:42,1SCH3,Operational,0.63,0.27,0.77,<1,<1
202034541,11/26/20,8:28,1SCL1,Operational,0.76,0.12,0.77,<1,<1
202034732,11/28/20,8:47,1SCH3,Operational,0.66,0.13,0.77,<1,<1
202034733,11/28/20,8:52,1SCL1,Operational,0.8,0.13,0.77,<1,<1
202035058,12/1/20,8:56,3SC26,Operational,0.66,0.14,0.77,<1,<1
202035172,12/2/20,9:50,1SCH3,Operational,0.59,0.1,0.77,<1,<1
202035288,12/3/20,10:35,1SCL1,Operational,0.74,0.11,0.77,<1,<1
202035415,12/4/20,10:12,1SCH3,Operational,0.64,0.11,0.77,<1,<1
202035523,12/5/20,8:09,1SCH3,Operational,0.59,0.12,0.77,<1,<1
202035831,12/8/20,10:04,1SCH3,Operational,0.63,<0.10,0.77,<1,<1
202037687,12/25/20,10:29,1SCL1,Operational,0.68,0.12,0.77,<1,<1
202037971,12/28/20,10:31,1SCH3,Operational,0.55,0.11,0.77,<1,<1
202038196,12/30/20,11:08,1SCL1,Operational,0.73,0.11,0.77,<1,<1
202038305,12/31/20,10:37,1SCH3,Operational,0.52,0.1,0.77,<1,<1
202038306,12/31/20,10:50,1SCL1,Operational,0.73,0.11,0.77,<1,<1
202100068,1/1/21,9:56,1SCH3,Operational,0.54,0.1,0.77,<1,<1
202100153,1/2/21,10:29,1SCH3,Operational,0.5,0.11,0.77,<1,<1
202100430,1/5/21,10:59,3SC26,Operational,0.66,0.13,0.77,<1,<1
202100671,1/7/21,10:11,1SCL1,Operational,0.76,0.12,0.77,<1,<1
202100970,1/10/21,11:07,1SCH3,Operational,0.52,<0.10,0.77,<1,<1
202100971,1/10/21,11:20,1SCL1,Operational,0.83,0.11,0.77,<1,<1
202101315,1/13/21,9:52,1SCL1,Operational,0.78,0.11,0.77,<1,<1
202101875,1/18/21,9:06,1SCH3,Operational,0.52,0.11,0.77,<1,<1
202101876,1/18/21,9:16,1SCL1,Operational,0.72,0.1,0.77,<1,<1
202102011,1/19/21,9:16,1SCH3,Operational,0.55,0.11,0.77,<1,<1
202102456,1/22/21,10:47,1SCH3,Operational,0.51,0.11,0.77,<1,<1
202103924,2/3/21,10:24,1SCH3,Operational,0.57,0.11,0.77,<1,<1
202103925,2/3/21,10:32,1SCL1,Operational,0.74,0.12,0.77,<1,<1
202104390,2/7/21,9:36,1SCH3,Operational,0.76,0.14,0.77,<1,<1
202106141,2/24/21,10:14,1SCL1,Operational,0.69,0.15,0.77,<1,<1
202106828,3/3/21,9:04,1SCL1,Operational,0.75,0.2,0.77,<1,<1
202108449,3/18/21,9:59,1SCL1,Operational,0.61,0.17,0.77,<1,<1
202108644,3/20/21,9:43,1SCH3,Operational,0.62,0.11,0.77,<1,<1
202109094,3/24/21,11:08,1SCL1,Operational,0.74,0.12,0.77,<1,<1
202109182,3/25/21,10:21,1SCH3,Operational,0.54,0.1,0.77,<1,<1
202109183,3/25/21,10:27,1SCL1,Operational,0.63,0.12,0.77,<1,<1
202109402,3/27/21,10:29,1SCL1,Operational,0.7,0.11,0.77,<1,<1
202109528,3/28/21,10:20,1SCL1,Operational,0.68,0.12,0.77,<1,<1
202109623,3/29/21,9:12,1SCH3,Operational,0.47,<0.10,0.77,<1,<1
202109911,3/31/21,10:39,1SCL1,Operational,0.65,0.1,0.77,<1,<1
202110768,4/7/21,11:01,1SCL1,Operational,0.69,0.17,0.77,<1,<1
202111149,4/9/21,9:07,1SCL1,Operational,0.65,0.16,0.77,<1,<1
202111426,4/12/21,8:55,1SCL1,Operational,0.73,0.13,0.77,<1,<1
202111547,4/13/21,10:21,1SCH3,Operational,0.56,<0.10,0.77,<1,<1
202112160,4/18/21,9:52,1SCH3,Operational,0.55,0.12,0.77,<1,<1
202113008,4/26/21,9:34,1SCH3,Operational,0.6,0.14,0.77,<1,<1
202113609,5/1/21,10:36,1SCH3,Operational,0.47,0.14,0.77,<1,<1
202113805,5/4/21,9:02,15150,Compliance,0.52,0.42,0.77,<1,<1
202113866,5/4/21,10:44,33950,Compliance,0.49,0.11,0.77,<1,<1
202114372,5/8/21,9:25,1SCH3,Operational,0.57,<0.10,0.77,<1,<1
202114450,5/9/21,9:05,1SCH3,Operational,0.54,0.1,0.77,<1,<1
202115000,5/14/21,10:59,1SCH3,Operational,0.42,<0.10,0.77,<1,<1
202115272,5/17/21,9:30,1SCH3,Operational,0.56,<0.10,0.77,<1,<1
202115503,5/19/21,9:51,1SCH3,Operational,0.53,0.12,0.77,<1,<1
202118371,6/15/21,11:39,1SCL1,Operational,1.02,0.19,0.77,<1,<1
202421709,8/16/24,10:36,1S03B,Operational,0.76,0.62,0.77,<1,<1
202422000,8/19/24,8:46,1S03,Operational,0.72,0.59,0.77,<1,<1
202422002,8/19/24,10:19,1S03B,Operational,0.75,0.56,0.77,<1,<1
202422003,8/19/24,9:25,1SCH3,Operational,0.61,0.69,0.77,<1,<1
202422102,8/20/24,11:56,1S03,Operational,0.75,0.54,0.77,<1,<1
202422098,8/20/24,11:43,1S03A,Operational,1.06,0.6,0.77,<1,<1
202422194,8/21/24,8:10,1SCH3,Operational,0.78,0.58,0.77,<1,<1
202422805,8/28/24,8:59,1S03B,Operational,0.75,0.58,0.77,<1,<1
202422806,8/28/24,10:04,1SCH3,Operational,0.73,0.72,0.77,<1,<1
202422807,8/28/24,10:27,1SCL1,Operational,0.91,0.74,0.77,<1,<1
202423121,9/1/24,9:23,1S03A,Operational,1.08,0.61,0.77,<1,<1
202423122,9/1/24,10:00,1S03B,Operational,0.57,0.56,0.77,<1,<1
202423123,9/1/24,11:07,1SCH3,Operational,0.66,0.67,0.77,<1,<1
202423124,9/1/24,11:15,1SCL1,Operational,0.82,0.64,0.77,<1,<1
202423197,9/2/24,8:46,1S03A,Operational,1.05,0.66,0.77,<1,<1
202423249,9/3/24,10:58,1S03,Operational,0.7,0.55,0.77,<1,<1
202423250,9/3/24,10:14,1SCH3,Operational,0.72,0.72,0.77,<1,<1
202423354,9/4/24,9:42,1S03,Operational,0.81,0.61,0.77,<1,<1
202423390,9/4/24,9:10,1S03A,Operational,1.16,0.6,0.77,<1,<1
202423355,9/4/24,8:57,1SCH3,Operational,0.84,0.58,0.77,<1,<1
202423357,9/4/24,9:10,1SCL1,Operational,0.88,0.58,0.77,<1,<1
202423450,9/5/24,10:10,1S03,Operational,0.71,0.71,0.77,<1,<1
202423499,9/5/24,9:02,1S03A,Operational,1.16,0.82,0.77,<1,<1
202423500,9/5/24,10:22,1S03B,Operational,0.75,0.57,0.77,<1,<1
202423451,9/5/24,10:35,1SCH3,Operational,0.64,0.62,0.77,<1,<1
202424195,9/12/24,9:10,1SCH3,Operational,0.58,0.19,0.77,<1,<1
202425211,9/22/24,10:09,1S02B,Operational,0.5,0.49,0.77,<1,<1
202426392,10/4/24,1899-12-31T08:46:00.000,1S03A,Operational,0.91,0.72,0.76,<1,<1
202426770,10/8/24,1899-12-31T09:53:00.000,1S03,Operational,0.81,0.63,0.76,<1,<1
202427072,10/11/24,1899-12-31T08:03:00.000,1S03A,Operational,0.84,0.67,0.76,<1,<1
202427300,10/14/24,1899-12-31T09:09:00.000,1S02B,Operational,0.7,0.68,0.76,<1,<1
202427301,10/14/24,1899-12-31T07:14:00.000,1S03,Operational,0.75,0.65,0.76,<1,<1
202427302,10/14/24,1899-12-31T08:29:00.000,1S03A,Operational,0.93,0.72,0.76,<1,<1
202427365,10/15/24,1899-12-31T10:11:00.000,1S02B,Operational,0.76,0.82,0.76,<1,<1
202427366,10/15/24,1899-12-31T09:40:00.000,1S03A,Operational,0.78,0.7,0.76,<1,<1
202427625,10/17/24,1899-12-31T10:19:00.000,1S02B,Operational,0.64,0.74,0.76,<1,<1
202427626,10/17/24,1899-12-31T08:39:00.000,1S03,Operational,0.75,0.63,0.76,<1,<1
202427717,10/18/24,1899-12-31T10:59:00.000,1S03,Operational,0.81,0.69,0.76,<1,<1
202427884,10/20/24,1899-12-31T10:06:00.000,1S02B,Operational,0.8,0.65,0.76,<1,<1
202427885,10/20/24,1899-12-31T08:50:00.000,1S03,Operational,0.84,0.66,0.76,<1,<1
202427963,10/21/24,1899-12-31T10:22:00.000,1S03,Operational,0.79,0.68,0.76,<1,<1
202428248,10/24/24,1899-12-31T08:43:00.000,1S03,Operational,0.88,0.66,0.76,<1,<1
202428414,10/26/24,1899-12-31T09:07:00.000,1S02B,Operational,0.7,0.53,0.76,<1,<1
202428415,10/26/24,1899-12-31T09:43:00.000,1S03,Operational,0.75,0.56,0.76,<1,<1
202428501,10/27/24,1899-12-31T09:49:00.000,1S03,Operational,0.75,0.59,0.76,<1,<1
